ticker,chunk,raw,norm,conviction,layer,industry,momentum,flow,real_fields,data_source
NMP,2,5.0,4.08,C,9,,,neutral,0,polygon
NMR,2,5.0,4.08,C,9,,,neutral,0,polygon
NMRK,3,5.19,5.24,B,9,Real Estate Services,-21.3,neutral,6,simulated
NMTC,2,5.0,4.08,C,9,,,neutral,0,simulated
NMZ,2,5.08,4.58,A,9,Asset Management,-1.0,neutral,5,polygon
NNAVW,2,5.0,4.08,C,9,,,neutral,0,finnhub
NNDM,2,5.0,4.08,C,9,,,neutral,0,simulated
NNE,2,6.13,10.0,A,1,Specialty Industrial Machinery,-57.0,neutral,5,polygon
NNI,2,5.0,4.08,C,9,,,neutral,0,polygon
NOA,2,5.22,5.45,A,1,Oil & Gas Equipment & Services,-23.1,low_volume,8,polygon
NOAH,2,5.13,4.89,A,9,Asset Management,-16.1,low_volume,7,polygon
NOC,2,5.0,4.08,C,9,,,neutral,0,polygon
NOEMR,2,5.0,4.08,C,9,,,neutral,1,polygon
NOEMW,2,4.87,3.28,A,9,,-11.4,elevated_volume,5,polygon
NOG,2,5.87,9.46,A,1,Oil & Gas E&P,-34.8,neutral,7,polygon
NOK,2,5.0,4.08,C,9,,,neutral,0,finnhub
NOMA,3,6.12,10.0,A,9,Leisure,-69.1,low_volume,8,polygon
NOMD,2,5.23,5.51,A,9,Packaged Foods,-40.1,low_volume,8,polygon
NOV,2,5.0,4.08,C,9,,,neutral,0,polygon
NOVT,2,5.0,4.08,C,9,,,neutral,0,finnhub
NOVTU,2,4.91,3.53,A,9,Scientific & Technical Instruments,-5.7,low_volume,8,polygon
NOW,2,5.41,6.62,C,5,,,neutral,0,polygon
NPB,3,5.0,4.12,A,9,Banks - Regional,-7.1,neutral,6,finnhub
NPCE,3,5.49,7.01,A,9,Medical Devices,-22.2,low_volume,7,finnhub
NPFD,2,4.99,4.02,A,9,Asset Management,-3.2,low_volume,7,polygon
NPO,3,5.0,4.12,C,9,,,neutral,0,polygon
NPPXF,3,5.0,4.12,C,9,,,neutral,0,simulated
NPWR,2,5.51,7.24,A,9,Specialty Industrial Machinery,-64.5,low_volume,7,polygon
NRDS,3,5.97,9.84,A,5,Internet Content & Information,-46.9,low_volume,7,polygon
NRDY,2,6.64,10.0,B,5,Software - Application,-47.5,dark_pool_buying,7,simulated
NREF,2,5.96,10.0,A,9,REIT - Mortgage,-4.3,dark_pool_buying,6,polygon
NRG,2,5.35,6.25,C,1,,,neutral,0,polygon
NRIM,2,5.15,5.01,A,9,Banks - Regional,-14.7,neutral,6,polygon
NRK,2,5.0,4.08,C,9,,,neutral,0,finnhub
NRSN,2,5.0,4.08,C,9,,,neutral,0,polygon
NRXS,3,5.0,4.12,C,9,,,neutral,0,simulated
NSC,2,5.14,4.95,A,9,Railroads,-4.2,low_volume,7,polygon
NSP,2,5.0,4.08,C,9,,,neutral,0,polygon
NSSC,3,5.38,6.36,B,9,Security & Protection Services,-19.0,neutral,7,simulated
NSTS,2,5.22,5.45,A,9,Banks - Regional,-0.5,low_volume,7,polygon
NSYS,2,5.0,4.08,C,9,,,neutral,0,finnhub
NTAP,2,5.78,8.91,A,3,Software - Infrastructure,-12.9,low_volume,8,polygon
NTCT,3,5.0,4.12,C,9,,,neutral,0,simulated
NTES,3,5.0,4.12,C,9,,,neutral,0,simulated
NTGR,3,6.05,10.0,B,3,Communication Equipment,-32.1,neutral,6,simulated
NTIC,2,4.91,3.53,A,9,Specialty Chemicals,-18.5,low_volume,8,polygon
NTIP,2,5.0,4.08,C,9,,,neutral,0,polygon
NTLA,2,5.0,4.08,C,9,,,neutral,0,finnhub
NTRB,2,5.74,8.66,A,9,Biotechnology,-69.2,neutral,7,polygon
NTRP,2,5.0,4.08,C,9,,,neutral,0,finnhub
NTRS,2,5.0,4.08,C,9,,,neutral,0,finnhub
NTSK,3,5.0,4.12,C,9,,,neutral,0,simulated
NTWOW,2,5.0,4.08,C,9,,,neutral,0,polygon
NUCLW,3,5.0,4.12,C,9,,,neutral,1,polygon
NUE,2,4.75,2.54,A,9,Steel,-2.2,neutral,7,polygon
NUTX,2,5.0,4.08,C,9,,,neutral,0,polygon
NUVB,2,5.0,4.08,C,9,,,neutral,0,polygon
NUVL,3,5.72,8.36,A,9,Biotechnology,-0.0,elevated_volume,6,polygon
NVAX,2,5.0,4.08,C,9,,,neutral,0,simulated
NVCR,3,5.0,4.12,C,9,,,neutral,0,simulated
NVDA,2,5.41,6.62,C,2,,,neutral,0,polygon
NVEC,3,5.0,4.12,C,9,,,neutral,0,simulated
NVMI,2,5.0,4.08,C,9,,,neutral,0,finnhub
NVNIW,3,5.0,4.12,C,9,,,neutral,0,simulated
NVO,3,5.39,6.42,B,9,Drug Manufacturers - General,-40.4,neutral,7,simulated
NVR,2,4.79,2.79,A,9,Residential Construction,-24.7,neutral,7,polygon
NVT,3,5.0,4.12,C,9,,,neutral,0,simulated
NVTS,2,5.13,4.89,A,2,Semiconductors,-31.0,low_volume,8,polygon
NWBI,2,5.0,4.08,C,9,,,neutral,0,polygon
NWFL,3,5.0,4.12,C,9,,,neutral,0,simulated
NWL,2,5.24,5.57,A,9,Household & Personal Products,-21.5,neutral,6,polygon
NWSA,2,5.08,4.58,A,9,Entertainment,-17.0,neutral,6,polygon
NXDCF,3,5.0,4.12,C,9,,,neutral,0,simulated
NXDR,2,5.0,4.08,C,9,,,neutral,0,finnhub
NXE,2,5.35,6.25,C,1,,,neutral,0,finnhub
NXG,2,5.0,4.08,C,9,,,neutral,0,finnhub
NXGL,3,5.0,4.12,C,9,,,neutral,0,polygon
NXP,3,5.31,5.95,B,9,Asset Management,-0.1,neutral,6,simulated
NXPI,2,5.41,6.62,A,2,Semiconductors,-7.9,neutral,7,polygon
NXPL,3,5.48,6.95,A,5,Software - Application,-38.1,neutral,7,polygon
NXPLW,2,5.0,4.08,C,9,,,neutral,0,polygon
NXRT,2,5.0,4.08,C,9,,,neutral,0,polygon
NXT,2,5.0,4.08,C,9,,,neutral,0,finnhub
NXTC,2,5.0,4.08,C,9,,,neutral,0,finnhub
NYXH,2,5.0,4.08,C,9,,,neutral,0,finnhub
O,2,5.23,5.51,A,9,REIT - Retail,-6.6,neutral,7,polygon
OABIW,2,5.0,4.08,C,9,,,neutral,0,finnhub
OBA,3,5.0,4.12,C,9,,,neutral,0,simulated
OBAI,2,5.79,8.97,A,4,Software - Infrastructure,-97.0,elevated_volume,6,polygon
OC,3,4.85,3.23,B,9,Building Products & Equipment,-17.4,neutral,7,simulated
OCCI,2,5.65,8.1,A,9,Asset Management,-45.6,neutral,6,finnhub
OCCIM,3,5.0,4.12,C,9,,,neutral,0,simulated
OCFC,2,5.0,4.08,C,9,,,neutral,0,polygon
OCGN,2,6.14,10.0,A,9,Biotechnology,-52.6,low_volume,6,polygon
OCSAW,3,5.0,4.12,C,9,,,neutral,0,finnhub
OCSL,2,5.0,4.08,C,9,,,neutral,0,polygon
ODFL,2,5.0,4.08,A,9,Trucking,-6.2,neutral,6,polygon
ODYS,2,5.0,4.08,C,9,,,neutral,0,polygon
OESX,3,5.0,4.12,C,9,,,neutral,0,simulated
OFAL,2,5.0,4.08,C,9,,,neutral,0,polygon
OFRM,2,5.0,4.08,C,9,,,neutral,0,polygon
OFSSH,2,5.59,7.73,B,9,,-0.8,elevated_volume,5,simulated
OFSSO,3,5.0,4.12,C,9,,,neutral,0,simulated
OGE,2,5.56,7.55,A,1,Utilities - Regulated Electric,-3.4,neutral,6,polygon
OGEN,2,5.0,4.08,C,9,,,neutral,0,finnhub
OGN,3,4.82,3.06,A,9,Drug Manufacturers - General,-0.1,low_volume,7,polygon
OGS,3,5.0,4.12,C,9,,,neutral,0,finnhub
OIA,2,5.41,6.62,B,9,Asset Management,-3.8,neutral,5,simulated
OII,2,5.0,4.08,C,9,,,neutral,0,finnhub
OIOWW,2,5.23,5.51,C,9,,,neutral,1,simulated
OIS,2,5.0,4.08,C,9,,,neutral,0,simulated
OKE,2,5.49,7.11,A,1,Oil & Gas Midstream,-9.6,neutral,7,polygon
OKLO,2,5.35,6.25,C,1,,,neutral,0,polygon
OKTA,2,5.45,6.87,A,7,Software - Infrastructure,-17.5,low_volume,8,polygon
OKYO,2,5.0,4.08,C,9,,,neutral,0,polygon
OLED,3,5.0,4.12,C,9,,,neutral,0,simulated
OLN,3,5.0,4.12,C,9,,,neutral,0,simulated
OLP,2,5.0,4.08,C,9,,,neutral,0,polygon
OMAB,2,5.0,4.08,C,9,,,neutral,0,finnhub
OMC,2,5.0,4.08,C,9,,,neutral,0,finnhub
OMCL,3,5.0,4.12,C,9,,,neutral,0,finnhub
OMDA,3,6.0,10.0,A,9,Health Information Services,-35.5,neutral,7,finnhub
OMEX,2,5.0,4.08,C,9,,,neutral,0,polygon
OMF,2,5.44,6.81,B,3,Credit Services,-15.7,low_volume,7,simulated
ON,2,5.41,6.62,C,2,,,neutral,0,polygon
ONCH,2,5.0,4.08,C,9,,,neutral,0,polygon
ONCHU,2,5.31,6.0,A,9,Shell Companies,-2.8,neutral,5,finnhub
ONCHW,3,5.0,4.12,C,9,,,neutral,0,finnhub
ONMD,2,5.0,4.08,C,9,,,neutral,0,polygon
ONTO,2,5.31,6.0,A,2,Semiconductor Equipment & Materials,-3.7,neutral,7,finnhub
OOMA,3,5.0,4.12,C,9,,,neutral,0,finnhub
OPBK,3,5.0,4.12,B,9,Banks - Regional,-6.1,neutral,6,simulated
OPCH,2,5.47,6.99,A,9,Medical Care Facilities,-40.7,neutral,6,polygon
OPEN,2,5.36,6.31,A,9,Real Estate Services,-52.8,neutral,7,polygon
OPFI,2,6.08,10.0,B,3,Credit Services,-41.4,low_volume,7,simulated
OPK,2,5.0,4.08,C,9,,,neutral,0,polygon
OPLN,2,4.89,3.4,A,9,Auto & Truck Dealerships,-0.0,low_volume,8,polygon
OPRA,3,5.47,6.89,A,5,Internet Content & Information,-5.3,neutral,7,polygon
OPTU,2,5.0,4.08,C,9,,,neutral,0,polygon
OPTX,3,5.0,4.12,C,9,,,neutral,0,finnhub
ORCL,2,5.97,10.0,A,4,Software - Infrastructure,-41.7,elevated_volume,8,polygon
ORGNW,2,6.73,10.0,A,9,,-94.1,dark_pool_buying,6,polygon
ORGO,2,5.0,4.08,C,9,,,neutral,0,polygon
ORKA,3,5.0,4.12,C,9,,,neutral,0,simulated
ORLY,2,5.0,4.08,C,9,,,neutral,0,finnhub
ORN,2,5.0,4.08,C,9,,,neutral,0,polygon
OSCR,2,5.0,4.08,C,9,,,neutral,0,polygon
OSIS,2,5.72,8.54,A,2,Electronic Components,-28.4,neutral,5,finnhub
OSK,3,5.0,4.12,C,9,,,neutral,0,simulated
OSS,2,5.0,4.08,C,9,,,neutral,0,finnhub
OTH,2,5.7,8.41,A,9,Auto & Truck Dealerships,-46.1,neutral,7,finnhub
OUST,2,5.3,5.94,A,2,Electronic Components,-7.2,low_volume,8,finnhub
OVLY,2,5.0,4.08,C,9,,,neutral,0,finnhub
OVV,2,5.26,5.69,A,1,Oil & Gas E&P,-14.5,low_volume,7,finnhub
OWL,3,5.63,7.83,A,9,Asset Management,-49.3,neutral,7,polygon
OXBR,2,5.74,8.66,A,9,Insurance - Reinsurance,-66.2,elevated_volume,7,finnhub
OXBRW,2,4.19,0.0,A,9,,-10.0,neutral,5,finnhub
OXLCG,3,4.99,4.06,B,9,,-0.3,low_volume,6,simulated
OXLCL,2,5.0,4.08,C,9,,,neutral,0,finnhub
OXLCP,3,4.42,0.7,B,9,Asset Management,-0.3,low_volume,7,simulated
OXY,2,5.21,5.38,A,1,Oil & Gas E&P,-18.7,neutral,7,finnhub
OYSER,2,5.0,4.08,C,9,,,neutral,0,finnhub
P,2,5.0,4.08,C,9,,,neutral,0,finnhub
PAA,2,5.0,4.08,C,9,,,neutral,0,finnhub
PAAC,2,5.35,6.25,A,9,Shell Companies,,elevated_volume,5,finnhub
PAC,2,4.91,3.53,A,9,Airports & Air Services,-16.3,low_volume,7,finnhub
PACH,3,5.0,4.12,C,9,,,neutral,0,simulated
PACS,2,5.17,5.14,A,9,Medical Care Facilities,-14.9,neutral,7,finnhub
PAGS,3,5.0,4.12,C,9,,,neutral,0,simulated
PAI,2,5.0,4.08,C,9,,,neutral,0,finnhub
PAII,2,5.0,4.08,C,9,,,neutral,0,finnhub
PANW,2,5.41,6.62,C,7,,,neutral,0,finnhub
PASW,2,6.18,10.0,A,9,Textile Manufacturing,-95.0,dark_pool_buying,8,finnhub
PATH,2,5.41,6.62,C,5,,,neutral,0,finnhub
PAVM,2,6.32,10.0,A,9,Medical Devices,-73.3,neutral,7,finnhub
PAX,3,5.25,5.59,B,9,Asset Management,-32.3,low_volume,8,simulated
PAXS,2,5.0,4.08,C,9,,,neutral,0,simulated
PAY,3,5.0,4.12,C,9,,,neutral,0,finnhub
PAYX,2,6.1,10.0,A,6,Software - Application,-32.0,neutral,7,finnhub
PB,3,5.0,4.12,C,9,,,neutral,0,simulated
PBI,2,5.0,4.08,C,9,,,neutral,0,finnhub
PBR,3,5.0,4.12,C,9,,,neutral,0,finnhub
PCAPU,2,5.56,7.55,A,9,Shell Companies,-13.2,dark_pool_buying,6,finnhub
PCF,2,5.0,4.08,C,9,,,neutral,0,finnhub
PCG,2,5.35,6.25,C,1,,,neutral,0,finnhub
PCN,3,5.0,4.12,C,9,,,neutral,0,polygon
PCSA,2,5.0,4.08,C,9,,,neutral,0,finnhub
PCSC,3,5.0,4.12,C,9,,,neutral,0,polygon
PCTY,2,5.35,6.25,C,6,,,neutral,0,simulated
PCYO,3,5.26,5.65,A,1,Utilities - Regulated Water,-7.4,neutral,7,finnhub
PD,3,5.0,4.12,C,9,,,neutral,0,polygon
PDD,2,5.0,4.08,C,9,,,neutral,0,finnhub
PDEX,2,5.0,4.08,C,9,,,neutral,0,finnhub
PDFS,2,5.0,4.08,C,9,,,neutral,0,finnhub
PDPA,3,5.31,5.95,B,9,Asset Management,-0.6,neutral,5,simulated
PDSB,2,5.0,4.08,C,9,,,neutral,0,finnhub
PDYN,3,5.0,4.12,C,9,,,neutral,0,finnhub
PDYNW,2,7.2,10.0,A,9,,-65.4,dark_pool_buying,7,finnhub
PEB,2,5.0,4.08,C,9,,,neutral,0,simulated
PECO,2,5.0,4.08,C,9,,,neutral,0,finnhub
PEG,2,5.35,6.25,C,1,,,neutral,0,finnhub
PENG,2,5.19,5.26,A,3,Information Technology Services,-13.9,low_volume,8,finnhub
PENN,3,4.89,3.47,A,9,Resorts & Casinos,0.0,neutral,7,finnhub
PERF,3,5.68,8.13,A,5,Software - Application,-37.0,low_volume,8,polygon
PESI,3,5.0,4.12,C,9,,,neutral,0,polygon
PETS,2,5.0,4.08,C,9,,,neutral,0,finnhub
PFE,2,5.0,4.08,C,9,,,neutral,0,finnhub
PFG,2,5.0,4.08,C,9,,,neutral,0,finnhub
PFL,3,5.0,4.12,C,9,,,neutral,0,polygon
PFN,2,5.0,4.08,C,9,,,neutral,0,finnhub
PFO,2,5.0,4.08,C,9,,,neutral,0,finnhub
PFSI,2,5.0,4.08,C,9,,,neutral,0,finnhub
PG,2,5.0,4.08,C,9,,,neutral,0,finnhub
PGNY,2,5.0,4.08,C,9,,,neutral,0,finnhub
PGR,2,5.08,4.58,A,9,Insurance - Property & Casualty,-18.0,neutral,6,finnhub
PGY,2,6.12,10.0,A,4,Software - Infrastructure,-64.0,neutral,7,finnhub
PGYWW,3,5.0,4.12,C,9,,,neutral,0,finnhub
PH,2,4.89,3.4,A,9,Specialty Industrial Machinery,-7.5,low_volume,8,finnhub
PHAT,3,5.0,4.12,C,9,,,neutral,0,finnhub
PHK,3,5.08,4.59,A,9,Asset Management,-3.7,neutral,5,finnhub
PHR,3,5.91,9.48,A,9,Health Information Services,-71.5,low_volume,8,polygon
PHUN,3,5.0,4.12,C,9,,,neutral,0,finnhub
PHVS,2,5.0,4.08,C,9,,,neutral,0,finnhub
PI,2,5.0,4.08,C,9,,,neutral,0,finnhub
PII,2,5.0,4.08,C,9,,,neutral,0,finnhub
PIIIW,3,5.0,4.12,C,9,,,neutral,0,polygon
PINS,2,5.0,4.08,C,9,,,neutral,0,finnhub
PKE,2,5.0,4.08,C,9,,,neutral,0,finnhub
PKG,2,5.0,4.08,C,9,,,neutral,0,finnhub
PKOH,3,5.0,4.12,C,9,,,neutral,0,simulated
PL,2,5.56,7.55,A,9,Aerospace & Defense,-45.1,neutral,7,finnhub
PLAB,3,5.0,4.12,C,9,,,neutral,0,simulated
PLAG,3,5.8,8.84,A,9,Conglomerates,-58.8,low_volume,8,polygon
PLAY,3,5.0,4.12,C,9,,,neutral,0,simulated
PLBC,3,5.0,4.12,C,9,,,neutral,0,finnhub
PLD,2,5.0,4.08,C,9,,,neutral,0,finnhub
PLMKU,2,5.0,4.08,C,9,,,neutral,0,finnhub
PLTR,2,5.98,10.0,A,5,Software - Infrastructure,-36.7,neutral,7,finnhub
PLUG,2,6.03,10.0,A,1,Electrical Equipment & Parts,-33.8,low_volume,8,finnhub
PLUR,2,5.0,4.08,C,9,,,neutral,0,finnhub
PLUS,2,5.41,6.62,A,5,Software - Application,-10.3,neutral,7,finnhub
PLXS,3,5.62,7.77,B,2,Electronic Components,-0.9,neutral,7,simulated
PM,3,5.0,4.12,C,9,,,neutral,0,polygon
PML,2,5.0,4.08,C,9,,,neutral,0,finnhub
PMM,3,5.0,4.12,C,9,,,neutral,0,finnhub
PMO,2,5.0,4.08,C,9,,,neutral,0,finnhub
PMT,2,5.0,4.08,C,9,,,neutral,0,finnhub
PMTR,2,5.08,4.58,A,9,Shell Companies,-1.6,neutral,5,finnhub
PMTRU,2,5.0,4.08,C,9,,,neutral,0,finnhub
PMTU,3,5.0,4.12,C,9,,,neutral,0,polygon
PNC,2,4.84,3.1,A,9,Banks - Regional,-2.2,neutral,6,finnhub
PNR,2,5.0,4.08,C,9,,,neutral,0,finnhub
PNRG,2,5.8,9.03,A,1,Oil & Gas E&P,-37.2,neutral,7,finnhub
PNTG,3,5.13,4.88,B,9,Medical Care Facilities,-9.0,low_volume,8,simulated
POCI,3,5.0,4.12,C,9,,,neutral,0,simulated
PODD,2,5.99,10.0,A,9,Medical Devices,-58.3,neutral,7,finnhub
POET,3,6.05,10.0,B,2,Semiconductors,-35.3,low_volume,6,simulated
POLA,2,5.0,4.08,C,9,,,neutral,0,finnhub
POM,3,5.0,4.12,C,9,,,neutral,0,finnhub
PONOU,2,5.0,4.08,C,9,,,neutral,0,finnhub
PONY,3,5.0,4.12,C,9,,,neutral,0,finnhub
POWI,3,5.41,6.54,C,2,,,neutral,0,simulated
POWL,3,5.0,4.12,C,9,,,neutral,0,simulated
PPG,2,5.0,4.08,C,9,,,neutral,0,finnhub
PPL,2,5.0,4.08,C,9,,,neutral,0,finnhub
PPLC,2,5.0,4.08,C,9,,,neutral,0,finnhub
PPTA,2,5.0,4.08,C,9,,,neutral,0,finnhub
PR,2,5.35,6.25,A,1,Oil & Gas E&P,-18.0,neutral,6,finnhub
PRAA,2,5.0,4.08,C,9,,,neutral,0,finnhub
PRCT,2,6.09,10.0,A,9,Medical Devices,-62.9,neutral,7,finnhub
PRG,2,5.0,4.08,C,9,,,neutral,0,finnhub
PRGO,2,5.0,4.08,C,9,,,neutral,0,finnhub
PRHIZ,2,5.0,4.08,C,9,,,neutral,0,finnhub
PRI,2,5.0,4.08,C,9,,,neutral,0,finnhub
PRIM,3,5.0,4.12,C,9,,,neutral,0,simulated
PRK,2,5.0,4.08,C,9,,,neutral,0,finnhub
PRLB,3,5.0,4.12,B,9,Metal Fabrication,0.0,neutral,7,simulated
PRLD,2,4.85,3.16,A,9,Biotechnology,-23.6,low_volume,6,finnhub
PRMB,2,5.0,4.08,C,9,,,neutral,0,finnhub
PRME,2,5.84,9.28,A,9,Biotechnology,-57.6,neutral,6,finnhub
PROP,3,5.0,4.12,C,9,,,neutral,0,finnhub
PRPL,2,5.0,4.08,C,9,,,neutral,0,finnhub
PRPO,2,5.08,4.58,A,9,Diagnostics & Research,-30.7,low_volume,8,finnhub
PRQR,2,5.0,4.08,C,9,,,neutral,0,finnhub
PRSU,2,5.13,4.89,A,9,Travel Services,0.0,neutral,7,finnhub
PRTH,2,5.66,8.17,A,4,Software - Infrastructure,-25.7,neutral,7,finnhub
PRU,2,4.99,4.02,A,9,Insurance - Life,-4.6,neutral,6,finnhub
PRVA,3,5.0,4.12,C,9,,,neutral,0,finnhub
PS,2,5.0,4.08,C,9,,,neutral,0,simulated
PSFE,2,6.32,10.0,A,4,Software - Infrastructure,-51.4,low_volume,8,finnhub
PSIX,2,5.0,4.08,C,9,,,neutral,0,finnhub
PSKY,2,5.0,4.08,C,9,,,neutral,0,finnhub
PSN,3,5.0,4.12,C,9,,,neutral,0,polygon
PSNL,2,5.0,4.08,C,9,,,neutral,0,finnhub
PSO,2,5.0,4.08,C,9,,,neutral,0,finnhub
PSQH,2,5.0,4.08,C,9,,,neutral,0,finnhub
PSTG,3,5.0,4.12,C,9,,,neutral,0,simulated
PSX,2,5.56,7.55,A,1,Oil & Gas Refining & Marketing,-8.7,neutral,7,finnhub
PTC,2,5.35,6.25,C,4,,,neutral,0,finnhub
PTLE,2,5.0,4.08,C,9,,,neutral,0,finnhub
PTLO,2,5.83,9.22,A,9,Restaurants,-64.5,low_volume,7,finnhub
PTON,2,5.53,7.36,B,9,Leisure,-35.8,low_volume,7,simulated
PTOR,2,5.0,4.08,C,9,,,neutral,0,finnhub
PTORW,2,5.0,4.08,C,9,,,neutral,0,simulated
PTRN,2,5.0,4.08,C,9,,,neutral,0,finnhub
PUBM,2,5.0,4.08,C,9,,,neutral,0,finnhub
PUMP,2,5.0,4.08,C,9,,,neutral,0,simulated
PURR,2,5.33,6.13,A,8,Capital Markets,-4.8,neutral,5,finnhub
PVLA,3,5.0,4.12,C,9,,,neutral,0,polygon
PW,2,5.0,4.08,C,9,,,neutral,0,finnhub
PWP,3,5.0,4.12,C,9,,,neutral,0,finnhub
PWR,2,5.73,8.6,A,3,Engineering & Construction,-7.1,neutral,7,finnhub
PXLW,3,5.0,4.12,C,9,,,neutral,0,simulated
PXS,3,5.0,4.12,C,9,,,neutral,0,polygon
PYPL,2,5.35,6.25,C,8,,,neutral,0,finnhub
PYXS,3,5.0,4.12,C,9,,,neutral,0,finnhub
QADRU,2,5.0,4.08,C,9,,,neutral,0,finnhub
QBTS,2,5.6,7.79,A,5,Computer Hardware,-44.9,low_volume,8,finnhub
QCLS,3,5.0,4.12,C,9,,,neutral,0,simulated
QCOM,2,5.41,6.62,C,2,,,neutral,0,finnhub
QCRH,3,5.0,4.12,C,9,,,neutral,0,simulated
QETAR,3,5.0,4.12,C,9,,,neutral,1,finnhub
QGEN,3,5.42,6.59,A,9,Diagnostics & Research,-32.6,neutral,6,finnhub
QNC,3,5.26,5.65,B,4,Software - Infrastructure,-13.2,neutral,4,finnhub
QNCX,2,5.76,8.78,A,9,Biotechnology,-97.9,low_volume,6,finnhub
QNRX,3,5.0,4.12,C,9,,,neutral,0,finnhub
QQQX,2,5.0,4.08,C,9,,,neutral,0,finnhub
QRHC,3,5.11,4.77,B,9,Waste Management,-38.8,elevated_volume,8,simulated
QRVO,2,5.41,6.62,C,2,,,neutral,0,finnhub
QS,2,5.94,9.9,A,9,Auto Parts,-61.9,low_volume,6,finnhub
QSEAU,2,5.0,4.08,C,9,,,neutral,0,finnhub
QSIAW,2,4.35,0.07,A,9,,0.0,neutral,6,finnhub
QTTB,2,5.0,4.08,C,9,,,neutral,0,finnhub
QTWO,3,5.0,4.12,C,9,,,neutral,0,finnhub
QUBT,2,5.41,6.62,C,5,,,neutral,0,finnhub
QUCY,2,5.61,7.86,A,9,Diagnostics & Research,-46.2,low_volume,7,finnhub
QURE,2,5.0,4.08,C,9,,,neutral,0,finnhub
QXL,3,5.45,6.77,A,3,Information Technology Services,-6.2,elevated_volume,8,finnhub
QXO,2,5.0,4.08,C,9,,,neutral,0,finnhub
R,2,5.0,4.08,C,9,,,neutral,0,finnhub
RAAQ,2,5.0,4.08,C,9,,,neutral,0,finnhub
RAAQW,2,4.85,3.16,A,9,,0.0,elevated_volume,5,finnhub
RAC,3,5.31,5.95,B,9,Shell Companies,-0.2,neutral,4,polygon
RAINW,2,4.67,2.04,A,9,,-2.5,neutral,5,finnhub
RAL,2,5.1,4.7,A,2,Electronic Components,0.0,neutral,7,finnhub
RAMP,2,5.0,4.08,C,9,,,neutral,0,finnhub
RAND,3,5.56,7.42,B,9,Asset Management,-39.6,low_volume,7,simulated
RANG,2,5.0,4.08,C,9,,,neutral,0,simulated
RANGR,2,5.23,5.51,C,9,,,neutral,1,finnhub
RARE,2,5.51,7.24,A,9,Biotechnology,-40.2,neutral,6,finnhub
RAVE,2,5.0,4.08,C,9,,,neutral,0,finnhub
RAYA,2,5.0,4.08,C,9,,,neutral,0,finnhub
RBA,3,5.0,4.12,C,9,,,neutral,0,simulated
RBCAA,2,5.0,4.08,C,9,,,neutral,0,finnhub
RBLX,2,6.0,10.0,A,9,Electronic Gaming & Multimedia,-66.3,neutral,7,finnhub
RC,2,5.0,4.08,C,9,,,neutral,0,finnhub
RCAT,2,5.0,4.08,C,9,,,neutral,0,finnhub
RCD,3,5.0,4.12,C,9,,,neutral,0,polygon
RCEL,3,5.7,8.25,A,9,Medical Devices,-42.2,neutral,6,finnhub
RCI,3,5.0,4.12,C,9,,,neutral,0,simulated
RCL,2,5.0,4.08,C,9,,,neutral,0,finnhub
RCON,2,7.3,10.0,A,1,Oil & Gas Equipment & Services,-88.6,dark_pool_buying,8,finnhub
RCUS,2,5.0,4.08,C,9,,,neutral,0,finnhub
RDAC,2,5.0,4.08,C,9,,,neutral,0,finnhub
RDACR,3,5.0,4.12,C,9,,,neutral,0,finnhub
RDACU,3,5.0,4.12,C,9,,,neutral,0,finnhub
RDAGW,3,5.0,4.12,C,9,,,neutral,0,finnhub
RDCM,2,5.0,4.08,C,9,,,neutral,0,finnhub
RDDT,2,5.0,4.08,C,9,,,neutral,0,finnhub
RDHL,3,5.0,4.12,C,9,,,neutral,0,simulated
RDNW,2,5.0,4.08,C,9,,,neutral,0,finnhub
RDW,2,5.0,4.08,C,9,,,neutral,0,finnhub
REBN,2,5.0,4.08,C,9,,,neutral,0,finnhub
REE,2,5.0,4.08,C,9,,,neutral,0,finnhub
REG,2,5.31,6.0,A,9,REIT - Retail,-1.4,neutral,7,finnhub
REGN,2,5.19,5.26,A,9,Biotechnology,-24.2,neutral,7,finnhub
REKR,2,6.03,10.0,A,4,Software - Infrastructure,-78.2,low_volume,8,finnhub
RELY,2,5.35,6.25,C,8,,,neutral,0,finnhub
RENT,2,5.0,4.08,C,9,,,neutral,0,finnhub
RENX,2,5.0,4.08,C,9,,,neutral,0,finnhub
REPL,2,5.0,4.08,C,9,,,neutral,0,finnhub
RETO,3,6.71,10.0,A,9,Building Materials,-95.9,dark_pool_buying,8,polygon
REVBW,2,4.67,2.04,B,9,,-1.1,neutral,4,simulated
RF,2,5.0,4.08,C,9,,,neutral,0,finnhub
RFAIR,2,5.0,4.08,C,9,,,neutral,0,finnhub
RFAM,3,5.0,4.12,C,9,,,neutral,0,simulated
RFM,3,5.0,4.12,C,9,,,neutral,0,finnhub
RFMZ,3,5.0,4.12,C,9,,,neutral,0,simulated
RGA,2,5.0,4.08,C,9,,,neutral,0,finnhub
RGC,3,6.1,10.0,A,9,Drug Manufacturers - Specialty & Generic,-77.7,neutral,5,polygon
RGEN,2,5.0,4.08,C,9,,,neutral,0,finnhub
RGNT,2,5.0,4.08,C,9,,,neutral,0,finnhub
RGP,3,5.0,4.12,C,9,,,neutral,0,simulated
RGT,2,5.59,7.73,A,9,Asset Management,-1.5,elevated_volume,6,finnhub
